,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
26,12,Challenge,10,(7)-1-(6)-1-(15)-1-(7)-1-(24)-1-(7)-4-(4)-1-(10),7.0,4.0,1.4285714285714286,1.1338934190276817,8.0,24.0,10.0,80.0,6.546536707079771,90,66,2,0,3,41,6,904,6.277777777777789,12.5,6.277777777777778,6.25,2.4267917174636273,5.625,11,26,5,0,5,Break It Down,JayKode,143.99999999999974,0,0,150.0,150.0,150.0,150.0
27,11,Hard,8,(7)-1-(6)-1-(15)-1-(7)-1-(33)-3-(4)-1-(10),6.0,3.0,1.3333333333333333,0.816496580927726,7.0,33.0,11.714285714285714,82.0,10.028530728448139,90,32,0,0,7,44,7,797,5.534722222222232,10.0,5.534722222222222,5.625,2.2516401464130156,5.625,8,24,4,0,8,Break It Down,JayKode,143.99999999999974,0,0,150.0,150.0,150.0,150.0
28,9,Medium,0,(90),,,,,,,,,,90,37,0,0,5,42,5,549,3.8125000000000067,6.25,3.8125,4.375,1.6761347405681102,5.0,12,27,5,0,6,Break It Down,JayKode,143.99999999999974,0,0,150.0,150.0,150.0,150.0
29,5,Easy,0,(90),,,,,,,,,,90,37,0,0,4,27,0,273,1.8958333333333368,5.0,1.8958333333333333,1.875,1.1024184980958096,2.5,5,8,4,4,1,Break It Down,JayKode,143.99999999999974,0,0,150.0,150.0,150.0,150.0
30,1,Beginner,0,(88),,,,,,,,,,88,5,0,0,0,9,0,91,0.6319444444444455,1.25,0.6463068181818182,0.625,0.3063161674409901,0.625,2,2,1,1,0,Break It Down,JayKode,143.99999999999974,0,0,150.0,150.0,150.0,150.0
31,10,Challenge,1,(30)-1-(29),1.0,1.0,1.0,,2.0,30.0,29.5,59.0,0.7071067811865476,60,50,0,0,10,40,4,520,2.9793835254415004,8.8,3.176045142694759,2.933333333333333,1.6876376234157555,2.6666666666666665,7,26,3,0,2,Chronos,JAGGS & Dropgun,174.53275,25,2,192.0,64.0,129.43820224719101,128.0
32,9,Hard,0,(60),,,,,,,,,,60,19,0,0,35,44,0,369,2.114216386322911,8.8,2.3693354443226564,2.1333333333333333,1.7066760676146908,2.1333333333333333,8,15,3,10,4,Chronos,JAGGS & Dropgun,174.53275,25,2,192.0,64.0,129.43820224719101,128.0
33,6,Medium,0,(60),,,,,,,,,,60,2,0,0,0,39,0,238,1.3636409212597635,4.8,1.5306052855924979,1.3333333333333333,1.1527469243520942,1.3333333333333333,7,16,4,0,2,Chronos,JAGGS & Dropgun,174.53275,25,2,192.0,64.0,129.43820224719101,128.0
34,3,Easy,0,(60),,,,,,,,,,60,16,0,0,0,9,0,161,0.9224629761463107,3.2,1.070201761864166,0.9904761904761905,0.7828042917516698,1.0666666666666667,1,9,1,0,2,Chronos,JAGGS & Dropgun,174.53275,25,2,192.0,64.0,129.43820224719101,128.0
35,1,Beginner,0,(60),,,,,,,,,,60,10,0,0,0,2,0,89,0.5099329495467183,1.6,0.5643072301384322,0.5333333333333333,0.3956513861418179,0.5333333333333333,5,3,5,5,0,Chronos,JAGGS & Dropgun,174.53275,25,2,192.0,64.0,129.43820224719101,128.0
36,10,Challenge,7,(18)-1-(3)-2-(6)-2-(30)-2-(1),4.0,2.0,1.75,0.5,5.0,30.0,11.6,58.0,12.218837915284743,65,7,0,0,16,33,9,500,4.374141154207997,13.0,4.511717637613984,4.333333333333333,2.7054931270678546,0.0,8,3,2,1,5,Crew,GoldLink,114.30815384615369,3,8,195.0,86.667,130.0000230768384,130.0
